ID	sex	age	PC1	PC2	PC3
1844	0	64	-12.2343	2.7377	-5.1236
294	1	55	-13.3993	4.34739	-1.34409
1645	0	47	-12.9649	3.98624	-0.34396
2562	0	58	-12.2068	4.32227	-0.22233
2280	0	64	-11.8701	2.06152	0.822321
586	1	60	-15.4064	0.717434	-3.82628
3989	1	61	-7.93275	5.40688	-2.91793
2234	0	61	-14.7212	4.05456	-2.16726
3517	0	51	-11.0655	3.83042	1.23397
3937	1	64	-12.8977	3.86427	-2.65306
624	0	58	-11.1393	5.29735	-1.17279
2781	1	49	-10.9295	5.06345	-1.61274
2165	0	68	-10.2968	2.71804	-0.210175
701	1	63	-11.4834	4.38391	-0.646333
2815	1	69	-15.1934	3.34069	-0.346376
1834	0	49	-12.3832	2.75452	-1.9882
524	0	58	-13.2823	2.63719	-1.79048
2492	0	68	-11.0454	4.07614	-2.38885
1970	1	63	-12.9981	4.00381	-0.0798776
3987	1	69	-12.7026	1.94045	-1.57709
3068	0	59	-11.4069	2.84924	-1.51111
1216	1	40	-11.9719	2.59244	-2.61389
259	1	61	-12.1358	1.52123	1.29776
3252	0	52	-14.3674	4.69462	-1.67265
2265	1	53	-11.182	5.26989	2.44229
3022	1	50	-14.4535	4.32552	1.03462
3751	1	65	-13.8459	0.8518	0.965746
1152	0	59	-15.761	4.0392	-2.00107
2872	0	67	-13.9435	4.06952	0.503047
2177	0	68	-12.3999	4.48848	-1.75873
2609	1	55	-10.4488	3.23026	-1.05745
349	1	66	-12.9293	2.41637	1.52935
1305	1	51	-13.0535	4.52468	-2.94199
3463	1	62	-10.4362	2.29925	-0.201892
244	1	63	-12.994	4.06204	-3.26106
3291	1	62	-11.9211	5.12435	-1.13941
519	0	64	-13.375	1.65218	-0.105602
1088	0	55	-10.958	1.88456	-3.57206
3512	1	47	-11.9611	3.11551	-6.34713
2543	1	50	-12.2096	2.32261	-0.824037
2411	1	65	-8.23712	1.42505	-3.16579
1151	1	69	-16.2621	4.57486	-2.5487
2473	1	44	-13.3601	2.51213	-0.445967
298	0	43	-15.1226	1.52699	-2.08944
2163	1	57	-10.4504	2.93324	-0.796194
2905	1	62	-16.3451	3.49109	-1.86321
3706	0	61	-11.8469	5.05368	-2.39819
2685	1	68	-15.4994	3.41868	-5.38046
797	0	67	-13.0151	2.31042	-2.5762
2941	1	60	-10.7941	1.98196	-0.364585
365	0	64	-11.6873	3.29179	-4.04053
2005	0	61	-11.3017	2.40302	-2.97311
3336	0	61	-11.7638	1.00115	0.345476
480	0	67	-14.6969	3.66736	-3.78318
1980	0	44	-11.9651	1.69799	2.07063
1292	1	64	-12.291	2.34056	-1.35421
3301	1	64	-11.4858	3.11488	-2.26953
3542	1	69	-11.5897	5.03383	-3.70863
2711	1	65	-11.378	4.21712	-2.21343
1798	1	44	-13.0744	5.07	-3.83676
3078	1	48	-12.2335	5.5687	-2.21626
2021	0	66	-9.54999	2.05643	-0.11745
490	1	52	-11.2336	2.4435	-2.03753
2846	1	51	-11.776	2.9378	-1.98389
292	0	56	-13.551	3.90188	0.920747
3654	1	48	-7.76317	1.53341	-0.783495
3636	0	46	-10.7674	3.59081	-3.97062
3002	1	63	-13.7455	2.56991	-1.46444
550	0	56	-8.10958	2.50951	-4.97759
1046	1	59	-13.488	1.743	-1.10122
56	1	62	-13.4544	3.71398	-4.7063
2445	0	51	-12.0748	4.17152	1.25668
2783	0	59	-10.7455	4.2553	-1.76498
3655	1	59	-14.2176	3.81038	-4.3363
172	0	69	-9.85296	4.82825	-0.896223
2833	0	67	-12.594	3.2254	-1.29634
2178	0	51	-14.1781	3.99732	-3.15377
1848	0	62	-15.1298	3.49265	-1.63366
2632	0	45	-9.88083	2.65437	-2.91081
1732	0	58	-10.8037	3.31032	-0.211608
1298	0	47	-10.1586	5.32067	-1.63132
1951	0	58	-17.3961	6.07744	-2.32855
1139	1	58	-12.6461	3.47612	-1.78518
2282	0	69	-14.614	2.39682	-5.45449
2754	1	56	-13.0582	3.71407	-1.32302
531	0	56	-11.7871	0.41004	-1.49135
2613	0	61	-13.1163	5.93645	0.288245
242	1	65	-10.5971	2.45486	-0.30827
945	0	55	-12.984	5.60531	-2.09611
1252	1	43	-14.758	4.79805	-2.08357
1102	1	64	-11.9142	3.0414	-0.212473
2715	0	67	-12.3462	5.91606	-3.58846
1757	0	55	-15.8712	5.15827	-1.68793
794	0	46	-11.7028	4.17138	-3.592
1384	0	62	-11.6836	2.19084	-2.52596
2409	0	59	-8.4621	2.96929	-0.531307
2095	1	47	-13.0981	4.93414	-1.86468
3003	0	46	-6.69592	4.69617	0.320664
645	1	52	-10.8237	3.19106	-3.01262
1257	1	62	-13.1725	2.03449	-2.9442
479	0	52	-11.7917	0.410746	-1.48016
1160	0	67	-12.2958	1.86207	-0.437968
3087	0	68	-11.8212	4.92603	1.30988
1110	1	68	-12.0443	2.1558	-2.76943
351	0	56	-12.5639	5.02294	-1.05577
2661	0	43	-11.2566	6.43555	-2.17908
78	0	61	-11.6607	4.29358	0.963434
1613	1	64	-13.1073	3.38013	-3.66338
796	1	65	-13.403	5.164	-1.27525
1335	0	54	-11.874	1.71165	0.148397
284	0	56	-12.2737	4.42991	-4.9654
2270	0	41	-8.40127	4.38193	-2.73341
2277	0	60	-9.88593	4.71488	-5.09603
379	0	64	-11.1367	4.32088	-0.857591
3184	1	57	-13.5128	4.43012	1.0016
1603	0	57	-13.6813	4.99567	-4.20445
2039	0	48	-11.1888	4.62659	-0.370419
3476	1	45	-11.8351	2.45969	-4.10384
447	0	48	-15.7558	4.69265	-2.07699
909	1	63	-12.2457	3.03553	1.07057
1858	1	61	-12.3946	4.96555	-2.43286
575	0	43	-12.3042	3.46989	-0.327018
1861	1	54	-13.0819	3.7365	-3.28449
3620	0	41	-9.92226	4.14878	-1.91605
367	1	62	-14.1606	3.27882	-0.245071
670	1	61	-14.4606	5.92561	0.582235
3859	1	40	-13.2842	5.30662	-1.77651
1859	1	57	-11.6373	3.26327	-0.785724
2698	1	59	-12.123	2.55063	0.861845
3836	0	55	-12.0972	3.85664	-2.07179
2287	1	44	-12.2709	3.27802	-2.96584
1917	1	66	-14.136	4.77691	-1.39319
1805	0	49	-11.8166	3.84848	-3.2624
3176	1	48	-13.2873	4.35222	-2.11369
3071	1	61	-10.4494	3.64549	-2.3189
1500	0	46	-12.1723	2.39708	-1.01754
2463	0	51	-12.583	4.30349	-3.97844
2141	0	65	-8.5453	4.25505	-1.4898
3460	0	58	-12.0586	1.74785	-0.400654
800	0	58	-12.1623	4.23103	-2.38949
1788	1	59	-14.2668	5.03107	-4.03657
2412	1	49	-10.39	3.69957	-2.46875
2677	1	42	-12.3654	3.2267	-2.85642
2999	0	48	-13.2066	5.12987	-2.78743
750	0	63	-10.8203	2.75327	-2.46476
3026	0	57	-13.7634	2.33242	-2.63321
972	0	61	-9.75716	1.16253	-0.806085
3208	0	40	-13.9203	2.22274	0.057586
290	0	68	-13.1224	3.46332	0.45165
1201	1	64	-11.2907	4.14613	-2.49477
3446	1	44	-12.5434	2.01711	-0.935044
411	0	41	-13.5031	3.58282	-2.54588
671	0	54	-10.8381	1.24662	-0.0722462
3418	1	54	-13.8173	4.62797	-2.60426
1498	1	67	-13.0048	3.41344	-3.90966
959	0	60	-13.0845	4.04903	-2.34678
3629	1	66	-12.406	3.81325	-4.38318
3365	1	58	-10.8676	3.86435	-0.781812
1988	0	67	-12.367	2.86365	0.433771
1322	1	41	-13.2752	3.35379	-3.13109
2528	0	67	-12.8862	4.86807	-4.22345
516	1	50	-11.6783	3.08279	-0.707535
2805	1	60	-12.8425	2.59307	0.721071
1684	0	61	-14.1429	4.16423	-3.20357
1964	0	41	-11.1544	2.4844	-0.564655
2030	1	56	-14.1778	3.81845	-1.16797
3996	0	58	-12.2608	3.72	-2.81332
3886	1	61	-13.8559	7.61543	-1.04314
657	1	42	-10.549	3.86655	-1.4556
204	1	57	-10.9025	4.0098	-3.16867
3790	0	65	-13.6374	5.28196	0.989692
374	1	56	-8.99237	0.487095	-1.64437
634	1	63	-13.7524	1.03394	-1.35032
1223	1	54	-10.4574	2.417	1.57751
562	0	50	-12.9251	3.60281	-3.23096
2200	0	64	-13.7753	5.16916	0.144244
2241	0	65	-13.8973	4.75014	-2.30839
179	0	68	-14.1478	3.75855	0.0759322
3046	0	53	-14.8793	4.30394	-2.94538
1141	0	49	-10.7073	4.93582	-0.546271
809	0	64	-10.8605	5.26431	1.61064
1560	1	61	-10.8222	4.27219	-2.4635
807	1	52	-13.0154	2.94593	-3.96143
2607	0	42	-12.2809	4.20927	-2.0198
203	1	63	-9.26091	3.37244	-3.08555
2767	0	61	-14.5705	4.50492	-5.31252
3010	0	55	-11.5739	4.03317	-0.0424011
2930	0	63	-11.4809	4.29677	-0.708394
1301	0	64	-12.693	3.69001	-3.07061
307	0	63	-11.7887	4.12086	-1.12081
3303	0	67	-12.5875	2.93251	-1.87057
3429	0	54	-11.0892	3.28516	-1.76639
3809	1	63	-11.0607	3.03898	-2.80912
154	1	62	-11.6882	3.42236	-2.52036
2959	0	50	-12.6075	3.08311	-0.695628
2494	0	42	-15.5293	4.81857	-3.36106
3931	0	67	-12.4949	5.09698	-1.14231
403	0	55	-12.2286	4.99827	-2.81061
3634	0	67	-11.6335	3.30489	0.60474
3645	0	64	-12.2514	3.74603	-1.81536
544	1	53	-11.9736	3.89493	-2.56827
2688	1	66	-14.1056	1.56042	-1.56289
3908	1	59	-9.97221	4.18579	-4.9839
65	0	59	-12.1351	4.93683	-2.01844
2647	0	61	-13.4592	3.19602	-0.458468
2889	1	45	-11.3523	2.28647	-2.38631
1710	0	58	-13.6189	7.13755	-3.41154
2109	1	63	-12.127	4.44187	-0.351167
3192	1	41	-13.7952	1.925	-2.52007
752	0	60	-12.4921	2.58417	-0.109175
2738	0	63	-12.3232	5.96246	-1.19258
2750	1	48	-13.0029	4.15	-0.916588
1077	1	61	-11.9352	2.84638	-2.82203
2156	0	64	-10.7068	5.54869	-2.39175
2172	0	57	-12.1045	1.59786	0.514719
2198	0	58	-12.2776	3.99089	-0.476783
1550	0	64	-14.9583	5.76579	-1.04468
2956	0	57	-13.9114	5.22401	-3.66111
1289	1	69	-15.0785	3.04088	-4.57989
3093	0	48	-9.32988	0.989681	1.22546
177	1	64	-11.3123	0.450558	-1.6953
1484	0	63	-11.5196	2.64162	-0.741227
3154	1	41	-12.4953	5.54252	-0.654233
2988	1	67	-14.0269	1.77923	-1.95782
1290	1	58	-14.0574	1.49624	-0.767181
999	1	48	-9.94429	4.03768	-2.18618
2286	0	64	-11.9332	1.92586	-2.40779
1822	1	50	-11.8215	3.41709	-0.443474
526	1	61	-13.0784	4.33346	-0.540479
3943	1	63	-12.3289	2.70063	-3.21965
3739	0	62	-10.9443	6.83061	-2.24177
1285	1	53	-13.6413	6.53855	-0.438083
305	1	45	-10.6208	4.62241	1.52527
3454	1	68	-11.2109	2.40887	-2.19058
3432	1	65	-9.02068	-0.758964	2.38334
1144	0	45	-13.5719	4.80159	-2.2903
3918	1	64	-12.2016	4.25957	-1.86893
3212	0	44	-14.5405	4.18101	-3.979
3539	1	57	-10.2417	5.71388	-2.76529
92	0	53	-10.8035	1.72201	-1.33527
2401	0	65	-12.3188	3.47153	-1.80422
2723	1	44	-10.2349	1.22056	0.191265
1903	0	67	-10.7949	3.33355	-3.69973
2408	1	52	-13.5873	3.60605	-0.910553
2975	0	56	-11.4362	6.73111	2.36261
3326	0	49	-12.4723	2.56736	-1.35576
3304	0	69	-13.0758	4.40137	-0.979925
2370	1	68	-14.1793	3.69983	-0.793385
730	0	62	-10.5407	4.81283	-0.401029
2574	1	46	-12.0056	4.69668	-1.77461
1451	0	67	-10.1542	7.19929	-1.66471
767	0	51	-14.9673	5.01484	-2.2426
1402	0	41	-12.2055	2.40153	-2.6213
3063	0	51	-12.1467	1.80814	1.42718
155	0	57	-9.86763	3.1906	0.546189
3442	0	60	-13.3949	3.76039	-0.205931
564	0	52	-12.4813	3.75306	0.75131
2215	0	64	-12.758	3.32473	-1.68006
739	1	66	-10.7584	2.85899	-3.19739
3121	1	56	-13.4816	5.25729	-0.466144
1249	1	62	-11.2268	2.64852	0.72566
2983	1	41	-10.9753	3.63915	-3.00349
3678	0	70	-11.7453	3.90802	-1.75808
1094	0	47	-14.0488	2.84714	-3.22989
3671	1	69	-13.4015	4.3607	-3.56557
3771	1	60	-10.3854	3.58341	-2.70161
714	0	46	-14.0454	2.83121	-3.48706
2856	0	41	-12.6029	3.11643	-0.321695
2510	0	48	-10.2602	2.72654	-0.76523
2122	0	54	-11.3446	3.83223	-1.3223
1616	0	61	-13.616	4.09625	-1.36418
3775	0	47	-11.904	6.29267	-2.60652
380	0	68	-12.3457	5.14388	-2.64006
2799	1	59	-12.2498	3.24295	-2.07446
52	0	66	-13.2832	3.09969	3.01113
2357	1	64	-12.106	4.49456	0.841409
1126	1	69	-13.0192	1.10874	-0.904696
3524	1	41	-13.9189	0.18448	-0.935058
1924	0	61	-14.2927	2.62564	-0.182993
2654	1	60	-6.61097	3.86341	-5.6304
2899	0	63	-10.567	4.78594	-2.26272
1506	0	59	-12.4369	4.27433	0.10629
1284	0	47	-11.5827	2.18851	0.87494
560	1	45	-15.7203	3.09651	-3.94296
1876	0	42	-12.9949	4.44311	0.0654475
1169	0	52	-14.9044	4.59603	-0.627938
2506	1	62	-12.4219	4.21274	1.1215
3569	0	46	-12.336	5.56716	-1.82345
110	0	58	-8.38687	3.41727	-3.30588
160	0	51	-12.8872	4.99041	-3.2483
1515	1	62	-12.8846	2.42302	1.31279
2697	0	60	-11.0218	2.19132	-1.92028
1103	0	59	-13.0317	5.82276	-2.75017
3990	1	66	-10.6886	5.43679	-1.34558
2230	1	66	-13.9464	3.81134	-1.92295
296	1	51	-11.273	2.98133	-0.197949
2325	0	59	-9.12814	3.67403	-1.7951
2010	0	56	-13.1297	2.78857	-1.76357
3985	0	61	-13.6568	2.47931	-2.59934
3777	1	51	-10.638	2.02726	-3.07035
3610	0	54	-11.9342	3.47113	-1.32679
334	0	49	-11.7975	2.63987	-0.316392
1791	0	51	-10.6052	3.68342	-3.0301
273	0	67	-15.1289	2.1699	-0.46533
506	0	68	-10.0861	2.11002	0.818087
1522	1	42	-13.6566	3.12423	-2.1818
466	1	64	-13.1884	3.8435	-3.10656
2839	1	45	-10.4981	6.55215	-4.35055
3875	0	63	-12.2966	3.70172	-3.42166
1178	1	65	-11.2317	3.31748	-0.431668
1577	0	49	-14.7738	4.81486	-1.30673
3822	1	59	-10.4051	5.26393	-0.168616
3481	0	55	-15.9069	2.48906	-2.45376
1255	0	64	-11.66	3.88476	-2.6306
1954	0	64	-14.6913	4.19038	-5.5146
1759	0	44	-12.5305	4.41834	0.417977
2251	1	61	-11.0714	2.21161	0.243843
3745	0	61	-12.5435	2.59932	-1.61294
3611	1	68	-11.311	4.32545	-4.17532
3175	1	41	-11.4277	1.88335	-0.524363
1288	0	53	-10.3592	5.81302	-1.10179
962	0	49	-11.7444	2.32094	-0.296568
3640	0	59	-10.2873	2.31139	-2.54455
3477	0	47	-10.225	3.24592	-0.634305
1422	0	66	-10.129	2.24101	-0.803496
1222	1	58	-10.8441	1.59958	-0.0478755
161	1	58	-12.798	4.90158	-2.78596
3780	0	60	-15.6949	3.37999	-0.36592
2437	0	68	-13.2496	3.30544	-3.71314
2193	1	43	-12.6176	2.76868	-1.44915
1401	1	43	-13.368	3.91122	-0.858912
106	1	60	-11.0495	0.841339	-2.43987
1493	0	51	-12.4612	5.12537	1.86428
687	1	68	-10.184	5.2735	-2.19808
3072	0	53	-11.2547	5.48215	-2.10602
1172	1	69	-12.2107	3.87784	-2.36311
3430	1	66	-9.96121	6.02692	-1.85008
2228	0	63	-13.2475	3.84749	-1.88405
1055	0	51	-10.8526	5.23081	1.60046
736	0	54	-10.9525	4.94691	-3.05308
2721	0	60	-12.6847	5.13198	-3.64013
3853	0	54	-11.5249	2.80117	-2.92061
450	1	48	-10.8185	3.26319	-2.36889
436	0	60	-13.4527	4.25674	-2.60715
191	0	69	-12.8602	5.13496	-3.83961
1569	1	47	-11.6403	2.49697	-1.88558
1614	0	49	-14.1924	4.40872	0.0369878
2520	0	64	-12.1547	5.19979	-1.95628
2197	0	41	-12.4743	0.375931	-2.4599
1246	0	50	-12.268	3.42564	-1.93031
1211	1	55	-12.9114	2.10457	-1.48475
1016	1	61	-11.6285	2.19671	-4.46158
6	1	69	-14.2623	4.97296	-4.46665
2051	1	60	-12.4902	4.37895	-2.82215
3639	0	57	-12.7318	3.90197	-1.63828
2050	1	68	-11.903	2.42384	-2.56173
331	0	54	-12.2651	2.7651	-2.6298
956	1	52	-10.5092	3.91983	-0.642762
1262	0	47	-10.0187	3.4543	-1.57974
1190	1	64	-12.9209	5.2011	-1.02505
2819	1	69	-12.2708	4.99362	-2.17911
3128	1	52	-12.3989	3.16922	-2.06447
601	0	48	-14.6693	4.65177	-2.9022
1351	1	52	-8.83652	2.86939	0.23507
2880	1	65	-12.4568	2.16264	-1.2019
1147	0	45	-13.4075	3.63884	-0.505527
3975	1	49	-12.5746	1.92989	-1.10864
2453	1	48	-12.3159	4.48638	-2.22939
2897	1	54	-12.0581	4.23004	-1.94358
3798	1	58	-10.6835	2.22235	-0.245597
1996	0	69	-12.3335	5.21167	-0.611951
3350	1	68	-13.9567	4.16486	-1.78612
593	0	66	-9.37888	2.98636	-0.228726
2921	0	62	-12.2108	4.57839	-3.23677
3992	0	59	-10.2982	4.90472	-1.28058
279	0	64	-11.8169	3.49537	-0.554938
267	0	56	-12.3697	3.33441	-2.22877
2829	1	60	-11.2666	2.77566	-2.66825
2501	0	52	-13.936	6.64009	0.880756
231	1	46	-12.1843	1.94002	-1.19267
1427	0	63	-13.9232	7.21665	-1.81588
1119	0	54	-11.508	2.65514	0.229862
475	0	42	-11.9506	4.2097	-1.96624
3057	1	62	-15.1291	1.39475	-1.78727
1819	1	45	-9.30275	3.85641	-1.27978
2027	0	64	-11.5774	4.86894	-0.0915264
2256	1	62	-12.9198	7.94666	-1.37146
505	1	61	-13.9612	5.03925	-2.168
2593	0	64	-14.3835	1.74995	-1.57428
2730	0	49	-13.576	4.73193	-0.95723
535	0	66	-13.6525	2.74421	-2.35559
1800	0	58	-11.913	5.70981	-1.65323
511	0	41	-13.9407	2.83285	-0.358356
2199	0	63	-13.1292	7.66747	-1.92999
1233	1	61	-13.3031	2.37594	0.693544
2048	1	57	-11.0425	4.80728	-1.79361
399	0	63	-14.3223	2.17169	-2.26763
1336	1	58	-12.593	2.13293	-1.78678
3203	0	61	-13.9671	2.88013	-3.57389
532	1	55	-13.2273	3.57288	-1.41007
706	0	47	-9.4163	4.32575	-0.418483
2447	1	50	-9.36681	3.91971	2.40676
1935	0	53	-11.4577	3.93627	-2.30518
3344	1	41	-11.5038	0.424227	2.28963
2098	1	54	-13.0826	2.54214	-0.242496
3838	0	56	-11.9175	5.04131	0.0701924
727	1	65	-9.69595	3.99538	0.241732
1337	1	66	-12.2482	5.05615	-1.28062
3768	1	68	-11.1915	2.87233	0.717654
72	0	52	-14.1701	1.13945	-1.9699
3895	0	56	-11.0616	2.32919	-0.882949
1316	0	66	-11.5301	5.13218	-2.57627
577	1	65	-13.6196	3.20751	-1.68487
3519	0	41	-14.5023	3.85696	-4.92673
1812	0	51	-12.0904	4.44532	0.321429
3606	1	58	-9.54201	0.440305	-3.30994
1668	0	58	-12.9291	4.00085	-1.94001
3296	0	65	-10.3772	4.51921	0.116482
1932	1	68	-11.487	1.94556	1.68941
3466	1	53	-9.48141	2.09339	1.92856
804	0	43	-13.8111	-0.137255	0.997126
659	1	68	-14.4698	4.49808	0.717887
2144	1	62	-11.7107	4.85131	0.205919
2289	0	61	-13.1616	4.24644	-0.306342
1412	0	60	-10.9735	3.37623	-1.66703
759	0	41	-10.8904	3.89239	-0.444028
126	1	46	-8.23598	4.14314	0.869492
1124	0	68	-9.26756	2.25955	-0.687685
3514	1	64	-12.1732	4.52167	0.735378
2516	0	49	-14.184	5.51391	-1.3121
2610	0	52	-11.7388	1.67823	-2.01049
22	0	44	-10.5113	3.80055	-1.13995
1957	1	41	-10.8968	6.13162	-1.51592
2334	0	62	-12.6864	2.02871	0.460934
1595	0	64	-11.2736	5.78716	-0.0899485
3978	0	54	-11.2118	-0.0507147	-1.00565
890	1	50	-14.1821	5.33929	1.03
2653	0	51	-11.48	0.896967	-0.479517
3763	1	67	-13.3278	1.69058	-0.0642518
879	1	50	-13.0992	3.20891	0.369158
2530	0	49	-10.7598	4.74277	-1.10298
316	1	62	-16.5025	5.50574	-1.6883
2266	0	63	-11.9355	3.60018	-1.67004
501	1	68	-11.8446	4.32293	-2.78817
1350	0	43	-11.4443	1.79987	-3.91445
2157	1	62	-10.9548	6.29516	-0.252706
1526	0	42	-11.4258	2.96518	-5.14033
2664	1	52	-12.5497	4.53676	-3.44217
790	1	64	-11.1152	4.01316	-0.00895131
128	0	54	-12.1025	2.9923	-1.09183
1640	0	55	-12.0219	1.74678	-0.157079
871	1	61	-11.8983	1.63472	-0.183905
24	0	60	-12.0978	5.85589	-1.16316
636	0	68	-10.7148	4.35885	-1.91039
2304	1	44	-13.3617	7.096	-1.45643
2186	0	64	-11.5013	5.76131	-1.15541
3402	1	61	-11.267	2.56429	0.652782
2923	1	55	-11.2797	3.42503	-2.32019
764	0	55	-12.7979	2.28244	-1.94181
3903	0	63	-10.1131	4.1087	-3.40555
731	1	44	-12.8172	0.515954	0.655823
1381	0	53	-16.0435	5.86409	-2.84807
3250	0	42	-13.388	5.07149	-2.48392
805	1	63	-11.779	2.75199	2.53079
1530	0	40	-12.7745	5.68818	-1.21848
2344	0	43	-12.9865	6.46454	-0.805376
1993	0	63	-12.8072	3.14919	-0.327306
1263	1	56	-12.9327	5.61075	-0.726441
1431	0	56	-14.7159	5.85329	-2.39795
3080	0	65	-12.3099	5.672	-0.628961
3765	1	57	-9.87711	1.62817	-0.146042
2372	0	56	-12.7268	3.69418	-1.08194
293	1	62	-11.0862	3.27156	-1.40491
884	0	45	-11.511	4.3449	-3.77739
3796	1	63	-15.24	5.39984	-0.722673
2450	0	62	-13.3466	2.21035	1.92092
921	1	68	-9.84178	6.23763	-0.0926485
2683	0	60	-11.4518	5.17885	-2.66206
2782	0	62	-13.1647	4.93632	-0.916746
494	0	52	-12.2347	4.34985	-0.792742
3421	0	56	-11.8238	4.50809	-3.03502
815	1	51	-14.9711	3.55177	-1.72791
1280	0	59	-9.94757	2.4995	1.08962
1037	1	60	-11.1154	3.19991	-4.53779
388	0	63	-13.7647	0.344212	-1.758
702	1	58	-12.9748	2.06747	-2.81975
2466	1	58	-8.64179	2.33348	1.97975
585	0	65	-12.1806	3.61079	-5.58121
3100	1	52	-12.3231	1.4013	-0.609345
3239	1	40	-9.63892	1.542	-3.6647
3685	0	47	-12.1831	3.09065	-1.28837
2440	1	66	-11.9628	6.03187	-0.790722
69	1	50	-12.8386	6.40078	-5.12402
3358	0	49	-12.1863	4.27115	-0.167529
940	1	50	-13.0048	1.73797	-4.46476
1611	1	61	-11.8174	4.22418	-2.81455
3278	0	42	-13.09	2.67031	-1.52113
2878	1	61	-11.1961	4.15348	-0.731228
655	0	68	-8.42191	4.78261	-1.30282
3924	0	66	-10.2644	5.30959	-2.00264
2080	1	53	-10.0826	3.37333	1.52542
3764	0	56	-11.466	3.15523	-1.42975
690	0	57	-12.7361	5.32191	-3.89186
3893	0	52	-11.2532	3.2233	-2.37887
2863	1	67	-12.3112	3.81628	-0.52462
3621	1	62	-10.0904	3.54341	-2.73292
1625	0	48	-12.0953	5.11439	-0.911298
570	1	42	-14.2401	5.02833	0.221445
2882	0	67	-13.2783	3.7668	-3.43638
3553	0	69	-9.97321	5.31106	-2.00146
1762	1	67	-13.7625	3.50954	-2.80489
2104	0	56	-11.9448	3.42495	0.395828
339	1	67	-14.3999	7.05874	-1.08728
1162	1	59	-12.4366	4.39147	-1.74509
2748	1	67	-10.9332	4.67699	-1.5338
3846	1	47	-13.7872	3.66851	-1.49143
3792	0	54	-12.4071	3.05809	-2.57835
340	0	58	-10.0686	5.20726	-2.74846
1865	1	64	-14.2287	3.87184	-1.70561
1882	1	61	-13.2088	5.908	-4.40621
1868	1	49	-11.6113	2.66927	-0.698961
1120	0	63	-10.3387	4.42559	0.14896
378	0	59	-13.6805	5.43404	-4.11728
1044	1	65	-11.367	2.37293	-1.008
1173	0	43	-15.1467	2.23497	-3.80847
3505	0	53	-13.0285	2.7455	0.437193
817	0	53	-11.4213	1.79854	-0.715593
237	1	45	-12.1702	4.33185	-0.159201
2903	1	62	-12.0292	3.74936	-2.94886
10	0	52	-13.7925	6.85142	-3.68318
328	0	59	-12.5202	4.58714	1.6353
3220	1	67	-13.3504	6.5334	-3.76005
3425	1	63	-12.8031	4.10592	-0.713642
3622	0	42	-11.3588	2.47863	-0.2657
2666	0	63	-12.0998	2.42008	-3.04195
861	0	52	-12.5129	4.32352	-2.66043
1724	0	57	-13.8092	2.91309	-2.62165
1739	1	67	-11.0174	4.55295	1.94124
1340	1	50	-13.3098	2.63961	-3.75432
904	1	45	-12.2621	4.54415	-0.78931
1952	1	53	-15.6101	1.90555	-2.58401
3133	1	45	-11.9594	5.46855	-2.69754
3871	0	66	-13.8254	1.01812	-1.59152
415	1	66	-12.3633	5.46495	-2.65928
3038	0	42	-13.9162	2.55898	-3.42101
2713	1	62	-11.2127	3.39992	0.0574668
913	1	64	-11.9367	2.49698	-2.38135
814	0	47	-14.0878	3.84669	-0.602758
1786	1	57	-14.0406	3.23824	-0.0774421
3109	1	45	-12.4433	3.61388	-0.661609
1170	1	63	-14.4912	3.61152	-3.73012
2531	0	69	-13.8861	4.09335	0.154272
846	0	60	-15.5065	4.2109	-4.20718
3675	0	56	-12.6631	2.68951	-1.63129
1943	0	56	-12.2957	3.96556	-1.87361
2260	1	60	-12.0949	5.15172	0.154524
354	1	63	-14.1891	8.18485	-2.70312
997	0	61	-11.7268	3.1702	-1.98961
144	1	66	-12.9823	1.92751	-0.989916
2072	0	69	-11.6751	5.62407	-2.94607
3244	1	52	-11.07	2.69805	-0.685212
1440	0	43	-13.1734	3.80573	-1.36422
847	1	67	-11.9782	5.51227	-2.56843
2245	0	54	-12.8343	5.22665	-2.72217
2349	1	61	-12.8843	4.60733	-1.45664
1056	0	45	-14.1627	5.1739	-0.749571
3024	1	66	-11.8195	3.04097	0.782374
2625	1	63	-10.3675	5.11143	0.34787
1392	0	51	-12.5454	2.92397	-5.23708
2120	1	69	-10.9003	2.85526	-2.94634
3461	0	45	-11.8091	2.96406	0.0896603
3380	0	62	-11.4984	3.42374	-3.5779
1566	0	42	-10.4568	3.63768	-3.2287
1634	0	68	-14.0354	4.99141	-3.38263
3630	1	53	-13.9021	4.23148	-2.12849
2235	1	60	-12.0024	3.98255	-1.71136
1961	0	63	-10.1882	4.46284	-0.830203
200	1	61	-14.9758	5.29056	-3.83393
2571	0	45	-13.593	3.56239	-3.16534
2636	1	67	-12.2931	5.8238	-4.18746
1171	0	40	-11.6005	5.22325	-1.05973
951	0	69	-10.1295	4.65786	-1.2489
1462	1	49	-12.0256	5.37444	0.634672
3243	0	67	-12.9456	4.53392	-1.55558
123	0	62	-14.0924	3.23146	-2.61321
2249	1	67	-12.8472	5.66536	-0.96893
448	1	60	-14.3902	5.93644	0.0614648
895	1	52	-11.5894	2.62027	-1.93427
1454	1	46	-10.5081	3.13918	-4.15595
319	0	56	-13.0856	3.73648	-1.00991
3474	1	62	-11.1919	3.55939	-2.64678
2381	0	64	-13.7175	2.97803	-2.24478
682	1	42	-9.84071	4.53903	-2.75989
1142	1	67	-12.351	4.23125	-1.42509
910	0	61	-10.739	3.10604	-2.2719
